filename,split,original_path,original_width,original_height
a201be1795515e25.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/a201be1795515e25.jpg,740,1024
c1c1b5d778b1cc4d.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/c1c1b5d778b1cc4d.jpg,1024,768
3076a9cb945b9c28.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/3076a9cb945b9c28.jpg,768,1024
61c0832e49ec81ae.jpg,val,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/61c0832e49ec81ae.jpg,1024,576
7a84036d7e0050d5.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/7a84036d7e0050d5.jpg,1024,544
dae18292b9c27a96.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/dae18292b9c27a96.jpg,1024,768
59b7bc375dde0b48.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/59b7bc375dde0b48.jpg,683,1024
f9593228ae6904e5.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/f9593228ae6904e5.jpg,1024,768
934fdd30b790032a.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/934fdd30b790032a.jpg,1024,768
7fb81dc4f31b4615.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/7fb81dc4f31b4615.jpg,1024,1024
beea4515ec2101ca.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/beea4515ec2101ca.jpg,1024,684
80cf0100704ab6bb.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/80cf0100704ab6bb.jpg,1024,768
327c8b723b9a8415.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/327c8b723b9a8415.jpg,850,1024
a4ac22466b2b7a35.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/a4ac22466b2b7a35.jpg,1024,683
f109ef3f0f32d7ab.jpg,test,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/f109ef3f0f32d7ab.jpg,1024,683
000863a4a0ec2d9f.jpg,val,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/000863a4a0ec2d9f.jpg,1024,683
2524dfc7d7849597.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/2524dfc7d7849597.jpg,1024,768
8154f5c4799d2e29.jpg,test,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/8154f5c4799d2e29.jpg,1024,683
dd593ee4f39c0ab7.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/dd593ee4f39c0ab7.jpg,928,1024
fb695b5211734059.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/fb695b5211734059.jpg,768,1024
e2c3de359704ffbf.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/e2c3de359704ffbf.jpg,682,1024
c7be047a0e7d2cdf.jpg,test,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/c7be047a0e7d2cdf.jpg,768,1024
c811f9b190f0e3c9.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/c811f9b190f0e3c9.jpg,1024,677
8cdabda746b380e8.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/8cdabda746b380e8.jpg,1024,768
006bcbfd3a257696.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/006bcbfd3a257696.jpg,1024,768
1bdf6fa49b13618f.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/1bdf6fa49b13618f.jpg,1024,1024
70f656e771e87b34.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/70f656e771e87b34.jpg,1024,666
5235cc4ca441ee5a.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/5235cc4ca441ee5a.jpg,1024,768
cc9d61d73b3acafa.jpg,val,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/cc9d61d73b3acafa.jpg,683,1024
abe1ae7e74f9f3a1.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/abe1ae7e74f9f3a1.jpg,1024,681
49497b573030e09b.jpg,val,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/49497b573030e09b.jpg,1024,683
63de575ef84d03cb.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/63de575ef84d03cb.jpg,1024,768
1add4155df63cc7a.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/1add4155df63cc7a.jpg,1024,768
743bbab51cc9b1b6.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/743bbab51cc9b1b6.jpg,1024,768
d68fc9ec45e79937.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/d68fc9ec45e79937.jpg,1024,683
fde843f291e77359.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/fde843f291e77359.jpg,683,1024
cf86e5d8daa97bcc.jpg,val,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/cf86e5d8daa97bcc.jpg,1024,768
4fdf1af67f2793fd.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/4fdf1af67f2793fd.jpg,1024,1024
bbbc88cd624c063b.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/bbbc88cd624c063b.jpg,1024,683
6a9817b0d2aa6720.jpg,val,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/6a9817b0d2aa6720.jpg,1024,768
eec564398c2a99f1.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/eec564398c2a99f1.jpg,771,1024
5be58a1116dc2e2c.jpg,val,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/5be58a1116dc2e2c.jpg,682,1024
cd268e15ea2278a3.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/cd268e15ea2278a3.jpg,1024,768
79fc1e1b0c62a822.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/79fc1e1b0c62a822.jpg,1024,683
42c6d0671bfc26e1.jpg,test,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/42c6d0671bfc26e1.jpg,682,1024
2e036647beb81f67.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/2e036647beb81f67.jpg,1024,769
c4c8d50db792e5f7.jpg,val,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/c4c8d50db792e5f7.jpg,1024,681
0225481dd2413a09.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/0225481dd2413a09.jpg,1024,678
848d4267e9f5ad84.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/848d4267e9f5ad84.jpg,1024,768
95eb5d681123dbc9.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/95eb5d681123dbc9.jpg,724,1024
13012683b9195197.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/13012683b9195197.jpg,327,1024
991ef76fee217170.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/991ef76fee217170.jpg,1024,768
8f995558f94e9189.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/8f995558f94e9189.jpg,1024,768
8311857c46a2d625.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/8311857c46a2d625.jpg,1024,683
387e3dd86cb19115.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/387e3dd86cb19115.jpg,1024,685
4b5ec1d4e5cc59e3.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/4b5ec1d4e5cc59e3.jpg,1024,768
a7647c15a235691f.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/a7647c15a235691f.jpg,1024,768
d9083f8ab8be76c7.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/d9083f8ab8be76c7.jpg,684,1024
4ce702c4e3ede2ff.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/4ce702c4e3ede2ff.jpg,1024,683
8f9fee965f3aea87.jpg,val,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/8f9fee965f3aea87.jpg,768,1024
61ee03cb5e4c8dad.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/61ee03cb5e4c8dad.jpg,682,1024
841788935b854324.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/841788935b854324.jpg,1024,768
2b39a7189de1a3fb.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/2b39a7189de1a3fb.jpg,1024,1024
44738121b5b64107.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/44738121b5b64107.jpg,1024,682
dc086e832a24a344.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/dc086e832a24a344.jpg,1024,768
98516a0fe38ec4c9.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/98516a0fe38ec4c9.jpg,1024,714
0f53338ef084631c.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/0f53338ef084631c.jpg,683,1024
03fcc268221d53e7.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/03fcc268221d53e7.jpg,680,1024
6cf56d2782c00d9f.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/6cf56d2782c00d9f.jpg,1024,768
aba4963e8d98950b.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/aba4963e8d98950b.jpg,683,1024
cb0e6b638f83a75e.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/cb0e6b638f83a75e.jpg,1024,768
00b311238949a48e.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/00b311238949a48e.jpg,1024,685
05defa3f937715c6.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/05defa3f937715c6.jpg,1024,750
5fdb2f2662e28901.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/5fdb2f2662e28901.jpg,1024,683
a3972d9ca0059886.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/a3972d9ca0059886.jpg,1024,768
d6dad884b23c6e32.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/d6dad884b23c6e32.jpg,1024,654
ddd815f280589754.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/ddd815f280589754.jpg,683,1024
d25d2e8f2f37921d.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/d25d2e8f2f37921d.jpg,1024,768
d9987611b81ccc24.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/d9987611b81ccc24.jpg,1024,681
cf9157cd99734046.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/cf9157cd99734046.jpg,1024,575
9580b54c1c3ca6c9.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/9580b54c1c3ca6c9.jpg,1024,768
f06714bab4ec6ea1.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/f06714bab4ec6ea1.jpg,768,1024
72e3d7940f5ce745.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/72e3d7940f5ce745.jpg,1024,768
add703325ff51cad.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/add703325ff51cad.jpg,726,1024
3d5da53a6449badf.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/3d5da53a6449badf.jpg,1024,683
282cb032b39f1334.jpg,val,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/282cb032b39f1334.jpg,1024,768
2d810b889f21fa6a.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/2d810b889f21fa6a.jpg,1024,1024
72e71578e6047b40.jpg,test,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/72e71578e6047b40.jpg,1024,683
ffcb27b78f625761.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/ffcb27b78f625761.jpg,1024,768
8d593136bd7b6fd8.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/8d593136bd7b6fd8.jpg,768,1024
f2140f564c04632a.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/f2140f564c04632a.jpg,1024,684
5083f72f33c2178a.jpg,test,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/5083f72f33c2178a.jpg,1024,669
6c49ca934ec7a77b.jpg,val,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/6c49ca934ec7a77b.jpg,1024,574
a69d0973bd246d0a.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/a69d0973bd246d0a.jpg,1024,683
378bd7c340908de0.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/378bd7c340908de0.jpg,1024,768
a0e7115f1b3b73af.jpg,test,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/a0e7115f1b3b73af.jpg,1024,452
60f071d1c629d0cc.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/60f071d1c629d0cc.jpg,680,1024
7eeea63de6bb92e5.jpg,test,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/7eeea63de6bb92e5.jpg,1024,768
313d97936795ce41.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/313d97936795ce41.jpg,1024,683
cc715bc2e5b38d56.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/cc715bc2e5b38d56.jpg,1024,683
59f1b27ce27a8ab8.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/59f1b27ce27a8ab8.jpg,1024,683
d3ed0fc584281f5e.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/d3ed0fc584281f5e.jpg,752,1024
ae553338d9040418.jpg,test,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/ae553338d9040418.jpg,1024,682
b222eaf95aaada76.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/b222eaf95aaada76.jpg,1024,384
3fbd583b7268859a.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/3fbd583b7268859a.jpg,1024,683
211df6a150b4db21.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/211df6a150b4db21.jpg,1024,768
c477a5dcb5d9c590.jpg,test,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/c477a5dcb5d9c590.jpg,1024,768
413f229e0886f77b.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/413f229e0886f77b.jpg,1024,594
36d821ab195e4176.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/36d821ab195e4176.jpg,1024,768
8bf22077ac5a982a.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/8bf22077ac5a982a.jpg,666,1024
1281c0fdda68c9c5.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/1281c0fdda68c9c5.jpg,1024,768
f7691693def6dc2f.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/f7691693def6dc2f.jpg,1024,682
fb9515865347a82e.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/fb9515865347a82e.jpg,1024,768
4c754ec9fcd5cdfd.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/4c754ec9fcd5cdfd.jpg,1024,1024
6ba90647dafe1339.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/6ba90647dafe1339.jpg,1024,683
a3aba74e10666765.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/a3aba74e10666765.jpg,1024,683
57c013089f7f3e18.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/57c013089f7f3e18.jpg,768,1024
6921e151927c196e.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/6921e151927c196e.jpg,787,1024
320221aa0e2c7234.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/320221aa0e2c7234.jpg,1024,768
29b71324e6403eac.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/29b71324e6403eac.jpg,768,1024
a27e4df19f9a5113.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/a27e4df19f9a5113.jpg,1024,768
ac166c4a672b257d.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/ac166c4a672b257d.jpg,683,1024
2822322dde52ba5c.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/2822322dde52ba5c.jpg,679,1024
d521a36ec7314c34.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/d521a36ec7314c34.jpg,1024,683
d7086ef1264deef6.jpg,test,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/d7086ef1264deef6.jpg,1024,680
be2553bf588153bf.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/be2553bf588153bf.jpg,1024,681
49e9791ebcfbf3a7.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/49e9791ebcfbf3a7.jpg,1024,765
adb8d2316d32ae47.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/adb8d2316d32ae47.jpg,1024,768
8fbbe7b855e980bf.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/8fbbe7b855e980bf.jpg,1024,630
6bdd79397f7deb40.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/6bdd79397f7deb40.jpg,1024,683
9ca4118ab5a08648.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/9ca4118ab5a08648.jpg,1024,423
9c6ddb09e4fed9bc.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/9c6ddb09e4fed9bc.jpg,768,1024
4cf8f17797ffb336.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/4cf8f17797ffb336.jpg,1024,683
dcda59b2d506c275.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/dcda59b2d506c275.jpg,1024,768
d7dd0177b33a7888.jpg,val,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/d7dd0177b33a7888.jpg,1024,707
b12ffd3a540f25b6.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/b12ffd3a540f25b6.jpg,1024,768
55c33d0216a9010b.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/55c33d0216a9010b.jpg,1024,687
4df7d291097483ab.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/4df7d291097483ab.jpg,1024,883
5b4f651bf9696bf1.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/5b4f651bf9696bf1.jpg,1024,678
dd4358d653645628.jpg,test,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/dd4358d653645628.jpg,1024,1024
8f8d508ff68aee28.jpg,test,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/8f8d508ff68aee28.jpg,1024,759
ce157325de3f2dc3.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/ce157325de3f2dc3.jpg,1024,683
d2f950aa5ed16a35.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/d2f950aa5ed16a35.jpg,1024,665
2d5a5909f8008bf4.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/2d5a5909f8008bf4.jpg,1024,683
e96dc9fd733adca0.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/e96dc9fd733adca0.jpg,1024,683
e6e2f895617b9fd2.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/e6e2f895617b9fd2.jpg,683,1024
be8dc686352f0b72.jpg,test,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/be8dc686352f0b72.jpg,768,1024
f8538b4461928756.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/f8538b4461928756.jpg,1024,768
58b2ecebcc48d9ee.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/58b2ecebcc48d9ee.jpg,1024,819
816042475eb381c2.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/816042475eb381c2.jpg,1024,768
090a1be0610f81de.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/090a1be0610f81de.jpg,768,1024
3ad7bbfea229764b.jpg,test,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/3ad7bbfea229764b.jpg,1024,685
e7d7eed5a57623f9.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/e7d7eed5a57623f9.jpg,749,1024
ae0e0096d43232f5.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/ae0e0096d43232f5.jpg,768,1024
f8890ca1f79cff43.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/f8890ca1f79cff43.jpg,1024,685
97c0ac7835ac2939.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/97c0ac7835ac2939.jpg,1024,681
3f661c6d9abe637e.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/3f661c6d9abe637e.jpg,682,1024
6767fe6ae7af91b8.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/6767fe6ae7af91b8.jpg,1024,758
aa365426ad18cd99.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/aa365426ad18cd99.jpg,1024,683
92d7b858d802023f.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/92d7b858d802023f.jpg,1024,681
b408dd2922c128f5.jpg,test,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/b408dd2922c128f5.jpg,1024,584
00511dede8b1c6c3.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/00511dede8b1c6c3.jpg,1024,681
f3f5772283634203.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/f3f5772283634203.jpg,677,1024
109a4b6efa9a6f0a.jpg,test,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/109a4b6efa9a6f0a.jpg,1024,768
1e050c0883212c40.jpg,val,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/1e050c0883212c40.jpg,1024,687
d46bc35f9a460ad2.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/d46bc35f9a460ad2.jpg,1024,683
33457e4f11aad367.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/33457e4f11aad367.jpg,1024,768
11ae88c23092026d.jpg,test,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/11ae88c23092026d.jpg,1024,768
8392a01fa46603f0.jpg,test,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/8392a01fa46603f0.jpg,1024,768
de8f1d616bc417d7.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/de8f1d616bc417d7.jpg,1024,768
06d1119079da0512.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/06d1119079da0512.jpg,1024,684
c225ebfcd2859b83.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/c225ebfcd2859b83.jpg,1024,382
9542797c02afa992.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/9542797c02afa992.jpg,1024,683
53c903147c515a1b.jpg,test,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/53c903147c515a1b.jpg,1024,768
9b4a45714ac881b4.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/9b4a45714ac881b4.jpg,1024,683
ad215fdfc06e01e9.jpg,test,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/ad215fdfc06e01e9.jpg,1024,768
0f9e0a5e2578005c.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/0f9e0a5e2578005c.jpg,1024,1024
2822725f768d2338.jpg,test,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/2822725f768d2338.jpg,1024,768
2b643d54a75d01fd.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/2b643d54a75d01fd.jpg,768,1024
b6a50f3851d56f75.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/b6a50f3851d56f75.jpg,768,1024
240c39532c9099de.jpg,train,/Users/iquenavarro/Desktop/Insper/Insper AI/image-colorization/data/raw/train/240c39532c9099de.jpg,682,1024
